0.058050	0.684989	nhảy
0.748844	1.155193	B
1.195828	1.515102	B
1.567347	1.933061	A
2.002721	2.385850	B
2.385850	2.722540	nhảy
2.832834	3.198549	bắn
3.262404	3.662948	trái
3.686168	3.970612	lên
3.970612	4.330522	bắn
4.835556	5.114195	A
5.114195	5.445079	lên
5.508934	5.781769	B
5.804989	6.205533	B
6.251973	6.635102	nhảy
6.681542	6.954376	bắn
6.989206	7.325896	B
7.325896	7.604535	bắn
7.604535	7.912200	A
7.958639	8.185034	bắn
8.881633	9.200907	B
9.235737	9.624671	trái
9.647891	9.984580	xuống
9.984580	10.361905	B
10.454785	10.785669	phải
10.849524	11.215238	bắn
11.871202	12.416871	trái
12.591020	12.974150	phải
13.049615	13.287619	nhảy
13.287619	13.670748	xuống
14.193197	14.512472	lên
14.634376	14.913016	nhảy
14.913016	15.313560	xuống
15.406440	15.690884	A
15.818594	16.184308	A
16.619683	16.979592	phải
17.008617	17.502041	xuống
17.594921	17.931610	bắn
17.931610	18.279909	nhảy
18.332154	18.651429	lên
19.446712	19.626667	si
19.731156	20.056236	A
20.125896	20.526440	trái
20.572880	20.979229	nhảy
21.008254	21.408798	B
21.490068	21.844172	trái
21.867392	22.279546	trái
22.401451	22.755556	bắn
22.981950	23.359274	nhảy
23.423129	23.783039	bắn
23.783039	24.073288	lên
