0.000000	0.406349	phải
0.446984	0.743039	A
0.841723	1.085533	bắn
1.190023	1.555737	nhảy
1.625397	1.950476	lên
2.449705	2.792200	B
2.879274	3.227574	phải
3.262404	3.593288	B
3.593288	3.883537	B
3.918367	4.226032	nhảy
4.812336	5.183855	xuống
5.334785	5.828209	trái
5.892063	6.286803	nhảy
6.577052	6.995011	bắn
6.995011	7.337506	lên
7.360726	7.732245	xuống
7.796100	8.126984	xuống
8.243084	8.678458	nhảy
8.835193	9.166077	phải
9.166077	9.485351	trái
9.816236	10.176145	trái
10.292245	10.617324	phải
10.640544	10.895964	lên
11.064308	11.459048	B
11.697052	12.115011	trái
12.167256	12.550385	bắn
12.550385	12.840635	nhảy
12.904490	13.142494	bắn
13.223764	13.502404	xuống
13.554649	13.821678	bắn
14.645986	14.994286	A
15.058141	15.464490	trái
15.766349	16.224943	B
16.381678	16.735782	B
16.967982	17.281451	B
17.461406	17.798095	B
18.128980	18.488889	xuống
18.616599	18.947483	bắn
18.970703	19.237732	nhảy
19.272562	19.632472	xuống
20.346485	20.718005	xuống
20.752834	21.124354	bắn
21.211429	21.472653	B
21.519093	21.890612	B
22.476916	22.894875	phải
22.935510	23.225760	lên
23.301224	23.690159	A
23.730794	24.113923	trái
24.189388	24.462222	phải
24.462222	24.729252	A
