0.000000	0.412154	lên
0.441179	0.783673	xuống
0.783673	1.068118	B
1.068118	1.451247	nhảy
1.451247	1.724082	B
1.724082	2.078186	trái
2.078186	2.449705	xuống
2.449705	2.844444	A
2.867664	3.123084	bắn
3.175329	3.378503	B
3.900952	4.162177	lên
4.220227	4.498866	lên
4.597551	4.916825	xuống
4.940045	5.241905	A
5.352200	5.659864	phải
5.741134	6.037188	bắn
6.037188	6.397098	xuống
6.397098	6.751202	trái
6.780227	7.012426	A
7.012426	7.383946	nhảy
7.894785	8.324354	trái
8.324354	8.579773	B
8.661043	8.922268	bắn
8.922268	9.189297	B
9.189297	9.572426	A
9.595646	9.880091	bắn
9.880091	10.228390	bắn
10.269025	10.628934	A
10.675374	11.035283	B
11.441633	11.830567	A
12.265941	12.649070	trái
13.084444	13.386304	B
13.432744	13.693968	lên
13.833288	14.123537	nhảy
14.181587	14.558912	xuống
15.017506	15.365805	nhảy
15.760544	16.149478	phải
16.149478	16.416508	A
16.486168	16.909932	lên
16.979592	17.246621	B
17.293061	17.600726	A
18.535329	18.924263	lên
18.953288	19.359637	lên
19.429297	19.911111	xuống
20.294240	20.636735	xuống
20.723810	21.066304	xuống
21.118549	21.362358	xuống
21.513288	21.832562	A 
21.855782	22.134422	nhảy
22.389841	22.697506	trái
