0.034830	0.336689	lên
0.406349	0.714014	nhảy
0.748844	1.085533	trái
1.190023	1.666032	phải
1.869206	2.292971	trái
2.414875	2.850249	nhảy
2.850249	3.297234	lên
3.297234	3.668753	phải
3.668753	3.953197	xuống
3.976417	4.313107	xuống
5.114195	5.433469	A
5.508934	5.880454	phải
5.880454	6.286803	nhảy
6.414512	6.757007	xuống
7.041451	7.471020	phải
7.471020	7.941224	lên
7.976054	8.214059	phải
8.248889	8.562358	lên
8.614603	8.893243	A
8.939683	9.305397	trái
9.328617	9.607256	A
9.665306	10.100680	A
10.141315	10.530249	bắn
10.594104	11.070113	lên
11.110748	11.424218	bắn
11.493878	11.772517	xuống
11.882812	12.335601	nhảy
12.509751	12.933515	trái
12.979955	13.328254	nhảy
13.328254	13.653333	xuống
13.682358	14.419592	si
14.448617	14.709841	xuống
14.733061	15.319365	lên
15.319365	15.708299	bắn
15.818594	16.190113	trái
16.242358	16.666122	lên
16.735782	17.118912	B
17.223401	17.589116	xuống
17.652971	18.036100	xuống
18.070930	18.378594	phải
18.349569	18.738503	nhảy
18.773333	19.313197	si
19.313197	19.777596	lên
19.824036	20.271020	xuống
20.845714	21.217234	phải
21.217234	21.478458	bắn
22.099592	22.505941	bắn
22.505941	22.842630	B
22.894875	23.243175	phải
23.272200	23.643719	xuống
23.707574	23.933968	phải
23.933968	24.311293	lên
24.346122	24.711837	B
