0.000000	0.412154	trái
0.441179	0.789478	phải
0.940408	1.242268	phải
1.294512	1.666032	xuống
1.758912	2.200091	lên
2.292971	2.647075	lên
2.751565	3.152109	nhảy
3.239184	3.587483	B
3.645533	3.912562	bắn
3.912562	4.365351	B
4.823946	5.189660	A
5.236100	5.561179	phải
5.613424	5.903673	B
5.903673	6.257778	A
6.286803	6.675737	trái
6.675737	7.006621	A
7.383946	7.709025	lên
7.761270	8.121179	trái
8.150204	8.498503	trái
8.521723	8.887438	nhảy
9.473741	9.787211	A
9.845261	10.089070	trái
10.123900	10.594104	A
10.652154	11.046893	phải
11.046893	11.400998	B
11.400998	11.772517	bắn
11.824762	12.207891	trái
12.231111	12.591020	xuống
12.712925	12.956735	phải 
12.956735	13.235374	A
14.019048	14.425397	nhảy
14.454422	14.837551	lên
14.872381	15.261315	bắn
15.296145	15.627029	bắn
15.667664	15.986939	A
16.068209	16.416508	phải
16.439728	16.759002	bắn
16.822857	17.182766	xuống
17.211791	17.519456	A
17.548481	17.989660	trái
18.726893	19.063583	A
19.086803	19.429297	A
19.510567	19.945941	nhảy
20.009796	20.363900	nhảy
20.659955	21.089524	phải
21.124354	21.362358	nhảy
21.490068	21.919637	nhảy
22.279546	22.668481	B
22.668481	23.138685	lên
23.626304	23.986213	B
24.084898	24.572517	phải
