0.052245	0.348299	nhảy
0.348299	0.644354	xuống
0.684989	0.981043	lên
1.137778	1.364172	nhảy
1.596372	1.886621	xuống
2.043356	2.269751	bắn
2.339410	2.745760	A
2.844444	3.088254	lên
3.279819	3.599093	phải
3.657143	3.976417	B
3.976417	4.498866	si
4.498866	4.887800	trái
4.951655	5.317370	trái
5.410249	5.729524	lên
6.072018	6.426122	trái
6.524807	6.826667	xuống
7.012426	7.366531	B
7.418776	7.801905	A
7.836735	8.173424	nhảy
8.330159	8.661043	phải
8.637823	9.125442	si
9.125442	9.467937	nhảy
9.491156	9.856871	B
9.856871	10.257415	nhảy
10.408345	10.797279	A
10.861134	11.215238	B
11.313923	11.627392	A
11.650612	12.027937	A
12.056961	12.416871	bắn
12.451701	12.782585	B
12.817415	13.049615	lên
13.154104	13.792653	si
13.815873	14.193197	phải
14.193197	14.489252	lên
14.587937	14.936236	B
15.017506	15.365805	nhảy
15.563175	15.928889	bắn
15.986939	16.352653	B
16.416508	16.729977	lên
16.793832	17.020227	bắn
17.217596	17.542676	phải
17.629751	17.972245	phải
18.622404	18.976508	phải
19.028753	19.475737	trái
19.504762	19.922721	trái
20.149116	20.445170	lên
20.532245	20.886349	trái
20.938594	21.252063	nhảy
21.896417	22.273741	lên
22.314376	22.674286	xuống
22.761361	23.121270	trái
23.161905	23.492789	trái 
