0.092880	0.557279	nhảy
0.615329	0.928798	A
0.957823	1.242268	nhảy
1.294512	1.602177	B
1.602177	1.956281	xuống
1.996916	2.426485	bắn
2.449705	2.885079	B
2.885079	3.198549	lên
3.268209	3.506213	trái
3.477188	3.854512	A
4.318912	4.690431	trái
4.690431	5.050340	lên
5.050340	5.381224	phải
5.416054	5.700499	xuống
5.735329	6.077823	lên
6.077823	6.577052	A
6.786032	7.087891	nhảy
7.087891	7.378141	lên
7.465215	7.650975	phải
7.674195	7.952834	A
8.573968	8.910658	xuống
8.933878	9.299592	nhảy
9.328617	9.671111	nhảy
9.694331	10.083265	nhảy
10.385125	10.774059	A
10.774059	11.139773	lên
11.139773	11.534512	B
11.592562	12.115011	A
12.387846	12.770975	B
12.823220	13.183129	trái
13.688163	14.065488	nhảy
14.117732	14.407982	nhảy
14.448617	14.831746	xuống
14.831746	15.209070	A
15.743129	16.137868	nhảy
16.195918	16.584853	trái
16.584853	16.915737	nhảy
16.944762	17.327891	xuống
17.351111	17.647166	trái
17.647166	17.885170	bắn
18.802358	19.249342	phải
19.249342	19.638277	bắn
19.638277	20.056236	lên
20.056236	20.480000	lên
20.480000	20.834104	lên
20.834104	21.188209	A
21.310113	21.681633	bắn
22.041542	22.349206	B
22.378231	22.691701	lên
22.685896	22.970340	A
