0.023220	0.348299	phải
0.348299	0.574694	B
0.603719	0.975238	B
1.073923	1.515102	xuống
1.590567	1.927256	nhảy
1.985306	2.292971	B
2.414875	2.705125	phải
2.786395	3.169524	xuống
3.407528	3.726803	phải
3.813878	4.156372	A
4.208617	4.661406	bắn
4.742676	5.067755	phải
5.166440	5.590204	lên
5.642449	6.095238	phải
6.141678	6.455147	A
6.495782	6.762812	B
6.890522	7.314286	trái
7.314286	7.656780	trái
7.691610	7.947029	lên
8.005079	8.266304	xuống
8.382404	8.736508	xuống
8.771338	9.038367	A
9.038367	9.456327	A
9.578231	9.880091	phải
9.996190	10.164535	lên
10.332880	10.698594	nhảy
10.756644	11.081723	xuống
11.128163	11.412608	phải
11.464853	11.772517	lên
11.807347	12.109206	trái
12.712925	12.979955	A
13.038005	13.438549	trái
13.461769	13.792653	trái
13.839093	14.135147	 A
14.222222	14.466032	nhảy
14.576327	14.959456	trái
15.313560	15.731519	B
16.103039	16.497778	trái
16.526803	17.002812	nhảy
17.159546	17.496236	bắn
18.332154	18.767528	bắn
18.848798	19.307392	trái
19.307392	19.574422	nhảy
19.574422	19.876281	A
19.998186	20.387120	bắn
20.462585	20.776054	B
20.828299	21.194014	phải
21.252063	21.519093	lên
21.611973	21.919637	A
21.971882	22.215692	nhảy
