0.000000	0.232200	bắn
0.232200	0.597914	bắn
0.597914	0.986848	lên
0.986848	1.288707	bắn
1.311927	1.631202	bắn
1.747302	2.066576	xuống
2.066576	2.449705	A
2.420680	2.722540	B
2.774785	3.152109	trái
3.181134	3.599093	B
4.057687	4.388571	nhảy
4.388571	4.876190	xuống
4.876190	5.334785	trái
5.305760	5.746939	B
5.845624	6.164898	phải
6.193923	6.548027	trái
6.594467	7.058866	phải
7.105306	7.581315	lên
7.621950	7.935420	nhảy
7.935420	8.289524	B
8.945488	9.293787	phải
9.293787	9.636281	nhảy
9.694331	10.025215	nhảy
10.048435	10.623129	A
11.081723	11.395193	bắn
11.662222	12.045351	xuống
12.097596	12.498141	xuống
12.469116	12.817415	trái
12.840635	13.125079	bắn
13.148299	13.484989	bắn
13.966803	14.448617	B
14.535692	15.087166	nhảy
15.238095	15.627029	trái
15.661859	16.027574	bắn
16.027574	16.399093	trái
16.480363	16.886712	xuống
16.886712	17.258231	lên
17.298866	17.803900	A
18.175420	18.529524	nhảy
18.529524	18.825578	B
19.638277	20.143311	trái
20.207166	20.572880	B
20.665760	20.967619	xuống
20.967619	21.402993	A
21.826757	22.291156	phải
22.291156	22.772971	lên
23.591474	23.974603	phải
24.096508	24.311293	bắn
24.340317	24.694422	A
24.694422	24.967256	lên
