0.491145	1.015032	nhay
1.124175	1.648063	A
1.724463	2.095550	nhay
2.248351	2.783152	B
2.837724	3.197897	xuong
3.339783	3.776356	ban
3.852756	4.300243	B
4.387558	4.922360	len
5.042417	5.446247	trai
5.631791	5.981049	A
6.483108	7.017910	trai
7.203453	7.618198	len
7.891056	8.251228	phai
8.436772	8.851516	xuong
8.971574	9.408147	len
9.582776	9.997520	A
10.095749	10.510493	nhay
10.630551	11.012552	len
11.209010	11.591011	phai
11.776555	12.147642	A
12.867987	13.402789	xuong
13.533761	14.046734	nhay
14.123134	14.570622	nhay
14.756165	15.127252	nhay
15.247310	15.749369	A
15.836683	16.229599	len
16.426057	16.862630	B
17.026344	17.386517	A
17.572061	17.921319	B
18.074119	18.576178	trai
19.405667	19.864069	nhay
20.038698	20.486185	nhay
20.715386	21.108301	xuong
21.272016	21.719503	A
21.872304	22.221562	nhay
22.418020	22.876422	trai
23.018308	23.422138	nhay
23.651339	24.055169	xuong
24.186141	24.655456	trai
24.786428	25.212087	ban
25.943347	26.347177	phai
26.565463	27.056608	ban
27.133008	27.635067	len
27.853353	28.344498	len
28.431812	28.901128	len
29.108500	29.512330	A
29.686960	30.112618	ban
30.330905	30.669249	B
30.865706	31.302279	len
31.455080	31.968053	A
