0.000000	0.557279	sil
0.557279	1.195828	nhay
1.416417	2.078186	ban
2.287166	2.960544	xuong
3.134694	3.808073	phai
4.005442	4.725261	B
4.852971	5.549569	ban
5.746939	6.397098	xuong
6.524807	7.209796	ban
7.383946	8.080544	ban
8.208254	8.904853	nhay
9.102222	9.880091	phai
9.972971	10.762449	trai
10.832109	11.517098	A
11.679637	12.376236	A
12.538776	13.281814	phai
13.409524	14.233832	trai
14.303492	15.023311	len
15.127800	15.894059	nhay
16.079819	16.718367	xuong
16.892517	17.600726	len
17.728435	18.506304	A
18.564354	19.330612	A
19.493152	20.201361	len
20.375510	21.211429	B
21.211429	21.966077	nhay
22.082177	22.836825	A
22.976145	23.742404	B
23.928163	24.706032	xuong
24.798912	25.460680	phai
25.623220	26.284989	ban
26.459138	27.178957	A
27.329887	28.072925	trai
28.258685	29.048163	trai
29.129433	30.000181	A
30.046621	30.789660	phai
30.917370	31.625578	nhay
31.822948	32.565986	xuong
32.658866	33.459955	B
33.622494	34.272653	xuong
34.377143	35.062132	len
35.201451	35.932880	A
36.083810	36.792018	phai
36.989388	37.685986	B
37.860136	38.545125	nhay
38.788934	39.636463	trai
39.764172	40.425941	ban
40.623311	41.343129	nhay
41.424399	42.213878	phai
42.318367	43.096236	B
43.165896	43.885714	B
43.885714	44.570703	sil
