0.000000	0.650159	sil
0.696599	1.265488	phai
1.590567	2.205896	xuong
2.461315	3.134694	A
3.297234	3.854512	A
4.086712	4.760091	nhay
4.992290	5.665669	A
5.839819	6.489977	trai
6.640907	7.291066	ban
7.546485	8.173424	A
8.382404	8.997732	nhay
9.311202	9.972971	xuong
10.112290	10.832109	B
10.959819	11.644807	B
11.900227	12.457506	A
12.701315	13.281814	phai
13.560454	14.222222	xuong
14.442812	15.046531	trai
15.243900	15.824399	nhay
16.137868	16.695147	phai
16.950567	17.484626	nhay
17.809705	18.378594	xuong
18.610794	19.400272	B
19.446712	20.131701	B
20.282630	20.932789	ban
21.130159	21.849977	B
21.942857	22.674286	len
22.860045	23.440544	phai
23.672744	24.380952	A
24.485442	25.205261	ban
25.356190	26.006349	B
26.215329	26.877098	B
27.109297	27.689796	xuong
27.887166	28.456054	nhay
28.688254	29.338413	nhay
29.675102	30.302041	xuong
30.464580	31.103129	A
31.242449	31.880998	trai
32.078367	32.658866	trai
32.798186	33.413515	ban
33.576054	34.249433	nhay
34.423583	35.143401	B
35.317551	35.967710	A
36.176689	36.652698	phai
37.012608	37.732426	xuong
37.813696	38.394195	nhay
38.545125	39.218503	nhay
39.462313	40.007982	phai
40.205351	40.983220	trai
41.099320	41.772698	trai
42.004898	42.550567	phai
42.550567	43.340045	sil
