0.000000	0.789478	sil
0.870748	1.625397	phai
1.683447	2.449705	nhay
2.623855	3.401723	A
3.575873	4.214422	phai
4.411791	5.189660	nhay
5.305760	5.979138	phai
6.211338	6.873107	phai
7.105306	7.929615	xuong
8.010884	8.788753	nhay
8.904853	9.578231	nhay
9.845261	10.727619	B
10.797279	11.517098	ban
11.679637	12.503946	xuong
12.608435	13.270204	A
13.409524	14.210612	ban
14.291882	15.000091	phai
15.162630	15.882449	trai
16.010159	16.718367	ban
16.880907	17.496236	phai
17.705215	18.425034	B
18.552744	19.307392	nhay
19.469932	20.247800	len
20.387120	21.106939	phai
21.292698	21.989297	phai
22.163447	22.918095	len
23.057415	23.788844	trai
23.974603	24.624762	nhay
24.833741	25.530340	phai
25.658050	26.424308	B
26.598458	27.341497	xuong
27.445986	28.154195	len
28.328345	29.071383	phai
29.257143	29.872472	nhay
30.151111	30.917370	A
31.056689	31.834558	trai
31.950658	32.728526	B
32.902676	33.541224	phai
33.773424	34.516463	trai
34.725442	35.398821	len
35.596190	36.211519	len
36.397279	37.117098	trai
37.302857	38.115556	A
38.243265	39.009524	xuong
39.079184	39.891882	len
39.973152	40.658141	ban
40.867120	41.552109	xuong
41.726259	42.434467	phai
42.585397	43.258776	trai
43.467755	44.199184	len
44.292063	44.895782	len
44.895782	45.963900	sil
