0.000000	0.568889	sil
0.626939	1.358367	A
1.544127	2.229116	xuong
2.310385	2.960544	A
3.239184	3.808073	xuong
3.982222	4.690431	ban
4.841361	5.456689	len
5.677279	6.327438	ban
6.478367	7.140136	B
7.337506	7.987664	B
8.185034	8.753923	len
9.067392	9.682721	A
9.833651	10.448980	A
10.716009	11.284898	nhay
11.575147	12.248526	trai
12.387846	13.130884	A
13.293424	13.908753	xuong
14.094512	14.825941	A
14.953651	15.603810	ban
15.731519	16.428118	ban
16.579048	17.182766	nhay
17.507846	18.065125	phai
18.274104	18.947483	len
19.144853	19.934331	trai
20.015601	20.770249	B
20.886349	21.513288	len
21.757098	22.453696	A
22.616236	23.231565	A
23.394104	24.032653	nhay
24.241633	24.984671	ban
25.100771	25.808980	trai
26.006349	26.772608	A
26.853878	27.573696	trai
27.759456	28.328345	phai
28.514104	29.257143	xuong
29.419683	30.116281	trai
30.220771	30.928980	len
31.137959	31.846168	xuong
31.962268	32.565986	xuong
32.774966	33.483175	trai
33.715374	34.365533	xuong
34.470023	35.120181	trai
35.282721	36.037370	B
36.130249	36.792018	B
36.931338	37.627937	B
37.802086	38.498685	B
38.765714	39.392653	xuong
39.531973	40.182132	len
40.321451	41.041270	len
41.192200	41.877188	trai
42.074558	42.736327	xuong
42.875646	43.572245	ban
43.711565	44.466213	trai
44.640363	45.267302	xuong
45.429841	46.010340	phai
46.219320	46.869478	ban
47.043628	47.705397	len
47.937596	48.483265	phai
48.773515	49.435283	xuong
49.528163	50.247982	nhay
50.364082	51.002630	nhay
51.223220	51.943039	A
52.035918	52.628027	nhay
52.860227	53.429116	nhay
53.730975	54.404354	ban
54.508844	55.275102	B
55.402812	55.983311	nhay
56.203900	56.819229	ban
56.981769	57.689977	B
57.864127	58.560726	trai
58.688435	59.408254	B
59.547574	60.209342	trai
60.290612	60.963991	len
61.056871	61.614150	nhay
61.881179	62.484898	B
62.682268	63.320816	len
63.506576	64.168345	A
64.330884	65.004263	A
65.131973	65.793741	ban
65.886621	66.525170	ban
66.734150	67.361088	xuong
67.546848	68.243447	ban
68.371156	69.044535	trai
69.149025	69.706304	nhay
69.984943	70.658322	B
70.820862	71.401361	phai
71.668390	72.295329	trai
72.469478	73.131247	phai
73.258957	73.781406	nhay
74.048435	74.686984	len
74.849524	75.534512	B
75.685442	76.242721	len
76.440091	77.171519	trai
77.252789	77.821678	nhay
78.053878	78.692426	trai
78.878186	79.481905	phai
79.574785	80.166893	len
80.445533	81.049252	xuong
81.223401	81.954830	B
82.094150	82.663039	xuong
82.744308	83.371247	A
83.371247	84.149116	sil
