0.000000	0.766259	sil
0.812698	1.451247	phai
1.602177	2.368435	A
2.426485	3.146304	ban
3.262404	3.866122	nhay
4.040272	4.748481	len
4.864580	5.630839	B
5.723719	6.339048	phai
6.524807	7.256236	B
7.325896	8.068934	B
8.115374	8.730703	nhay
9.020952	9.717551	xuong
9.903311	10.553469	trai
10.681179	11.273288	nhay
11.482268	12.109206	ban
12.202086	12.979955	len
13.119274	13.804263	xuong
13.978413	14.616961	xuong
14.733061	15.301950	nhay
15.510930	16.230748	phai
16.335238	17.055057	trai
17.171156	17.879365	trai
17.937415	18.506304	phai
18.738503	19.342222	len
19.493152	20.120091	B
20.375510	21.118549	trai
21.118549	21.849977	ban
21.954467	22.581406	nhay
22.732336	23.394104	ban
23.545034	24.311293	xuong
24.357732	24.973061	ban
25.216871	25.948299	A
26.052789	26.784218	trai
26.911927	27.562086	B
27.654966	28.374785	B
28.548934	29.257143	B
29.326803	30.069841	B
30.232381	30.963810	xuong
31.114739	31.788118	ban
31.846168	32.565986	nhay
32.705306	33.343855	xuong
33.541224	34.191383	xuong
34.365533	34.969252	ban
35.120181	35.851610	B
35.909660	36.617868	B
36.826848	37.395737	phai
37.581497	38.231655	len
38.370975	39.183673	A
39.276553	39.984762	trai
40.100862	40.681361	phai
40.832290	41.540499	A
41.540499	42.115828	sil
