0.000000	0.650159	sil
0.743039	1.311927	ban
1.625397	2.229116	ban
2.472925	3.076644	len
3.285624	4.075102	ban
4.167982	4.771701	ban
5.096780	5.712109	xuong
5.944308	6.559637	A
6.745397	7.430385	B
7.697415	8.382404	trai
8.591383	9.287982	B
9.555011	10.112290	nhay
10.541859	11.157188	xuong
11.459048	12.109206	trai
12.329796	12.968345	B
13.305034	13.862313	phai
14.187392	14.802721	trai
15.092971	15.673469	phai
15.940499	16.683537	len
16.788027	17.414966	nhay
17.658776	18.366984	B
18.634014	19.226122	phai
19.458322	20.073651	nhay
20.363900	21.048889	nhay
21.315918	21.989297	ban
22.233107	22.894875	A
23.127075	23.858503	xuong
24.102313	24.659592	xuong
24.973061	25.611610	trai
25.820590	26.528798	ban
26.737778	27.445986	ban
27.678186	28.432834	B
28.595374	29.164263	nhay
29.535782	30.162721	trai
30.383311	30.917370	ban
31.277279	31.985488	trai
32.240907	32.856236	xuong
33.018776	33.750204	len
33.901134	34.574512	A
34.737052	35.352381	nhay
35.607800	36.199909	B
36.513379	37.221587	trai
37.384127	38.092336	B
38.336145	38.974694	xuong
39.148844	39.833832	A
40.019592	40.634921	phai
40.901950	41.575329	len
41.853968	42.504127	phai
42.666667	43.316825	ban
43.514195	44.222404	A
44.350113	45.093152	len
45.278912	45.998730	len
46.230930	46.904308	xuong
47.148118	47.844717	B
47.949206	48.471655	nhay
48.854785	49.516553	B
49.737143	50.340862	trai
50.596281	51.223220	xuong
51.467029	52.117188	A
52.268118	52.987937	ban
53.138866	53.823855	B
54.079274	54.833923	len
54.950023	55.623401	len
55.878821	56.470930	xuong
56.726349	57.434558	A
57.666757	58.154376	phai
58.479456	59.152834	ban
59.431474	60.093243	xuong
60.244172	60.847891	trai
61.103311	61.799909	A
61.904399	62.508118	nhay
62.914467	63.622676	trai
63.820045	64.574694	B
64.644354	65.329342	ban
65.596372	66.292971	B
66.467120	67.175329	A
67.303039	68.046077	ban
68.150567	68.835556	ban
68.974875	69.717914	A
69.868844	70.553832	B
70.704762	71.389751	A
71.621950	72.260499	B
72.457868	73.084807	len
73.317007	73.978776	nhay
74.280635	75.012063	xuong
75.209433	75.789932	nhay
76.056961	76.788390	phai
76.950930	77.647528	A
77.833288	78.495057	len
78.727256	79.412245	B
79.574785	80.271383	A
80.503583	81.200181	len
81.316281	82.070930	len
82.291519	82.906848	xuong
83.057778	83.615057	nhay
84.033016	84.567075	xuong
84.915374	85.542313	xuong
85.762902	86.343401	xuong
86.529161	87.237370	A
87.376689	87.933968	nhay
88.131338	88.851156	trai
88.920816	89.965714	sil
