0.000000	0.545669	sil
0.673379	1.311927	xuong
1.462857	2.229116	xuong
2.356825	3.146304	A
3.204354	3.877732	ban
4.005442	4.806531	nhay
4.969070	5.700499	ban
5.851429	6.652517	len
6.791837	7.488435	ban
7.697415	8.486893	xuong
8.602993	9.380862	B
9.531791	10.193560	trai
10.437370	11.192018	len
11.284898	12.109206	B
12.260136	12.852245	xuong
13.038005	13.827483	ban
13.966803	14.837551	A
14.942041	15.696689	trai
15.801179	16.439728	phai
16.671927	17.356916	phai
17.507846	18.297324	ban
18.378594	19.028753	nhay
19.260952	20.003991	B
20.189751	20.979229	trai
21.083719	21.780317	xuong
21.966077	22.709116	phai
22.894875	23.591474	phai
23.719184	24.613152	B
24.659592	25.391020	ban
25.483900	26.226939	nhay
26.401088	27.213787	ban
27.283447	27.991655	phai
28.200635	28.920454	trai
29.013333	29.744762	nhay
29.907302	30.696780	len
30.801270	31.521088	len
31.706848	32.391837	phai
32.600816	33.494785	A
33.564444	34.307483	nhay
34.493243	35.259501	A
35.387211	36.153469	len
36.350839	37.047438	xuong
37.175147	37.964626	ban
38.092336	38.754104	trai
38.951474	39.648073	nhay
39.810612	40.623311	B
40.716190	41.459229	ban
41.598549	42.422857	A
42.515737	43.142676	nhay
43.340045	44.164354	len
44.268844	45.046712	nhay
45.093152	45.812971	sil
