0.000000	0.731429	sil
0.847528	1.520907	ban
1.637007	2.217506	nhay
2.403265	3.204354	B
3.308844	3.947392	phai
4.121542	4.806531	trai
4.922630	5.491519	ban
5.735329	6.304218	phai
6.501587	7.116916	xuong
7.337506	8.022494	A
8.185034	8.777143	A
8.928073	9.729161	B
9.868481	10.390930	xuong
10.634739	11.273288	len
11.493878	12.144036	B
12.329796	13.003175	len
13.212154	13.873923	xuong
14.024853	14.733061	B
14.825941	15.418050	nhay
15.696689	16.439728	B
16.544218	17.205986	A
17.414966	17.983855	phai
18.181224	18.842993	len
19.017143	19.655692	nhay
19.853061	20.514830	trai
20.665760	21.234649	nhay
21.443628	22.186667	phai
22.325986	23.138685	len
23.185125	23.754014	nhay
23.986213	24.659592	xuong
24.845351	25.565170	A
25.669660	26.296599	len
26.459138	27.109297	nhay
27.271837	27.910385	ban
28.084535	28.723084	ban
28.874014	29.547392	ban
29.767982	30.406531	phai
30.499410	31.230839	ban
31.428209	32.124807	xuong
32.182857	32.925896	B
32.983946	33.726984	B
33.843084	34.551293	B
34.655782	35.433651	B
35.561361	36.211519	trai
36.269569	36.896508	nhay
37.105488	37.871746	A
37.918186	38.568345	len
38.719274	39.357823	nhay
39.473923	40.170522	len
40.379501	41.006440	len
41.180590	41.784308	len
41.784308	42.887256	sil
