0.000000	0.615329	sil
0.661769	1.323537	nhay
1.451247	2.194286	A
2.345215	2.925714	nhay
3.076644	3.831293	B
3.982222	4.562721	xuong
4.678821	5.305760	ban
5.503129	6.176508	B
6.304218	7.000816	len
7.244626	7.929615	trai
8.022494	8.684263	A
8.870023	9.438912	trai
9.601451	10.274830	len
10.437370	11.064308	phai
11.250068	11.853787	xuong
12.016327	12.712925	len
12.794195	13.479184	A
13.548844	14.233832	nhay
14.396372	15.104580	len
15.290340	15.859229	phai
16.079819	16.764807	A
16.985397	17.577506	xuong
17.728435	18.285714	nhay
18.459864	19.144853	nhay
19.330612	19.899501	nhay
20.166531	20.874739	A
20.956009	21.640998	len
21.791927	22.500136	B
22.639456	23.405714	A
23.463764	24.137143	B
24.346122	24.961451	trai
25.135601	25.739320	nhay
25.878639	26.447528	nhay
26.807438	27.306667	xuong
27.492426	28.293515	A
28.386395	28.932063	nhay
29.175873	29.849252	trai
29.942132	30.615510	nhay
30.801270	31.393379	xuong
31.521088	32.252517	trai
32.310567	32.925896	ban
33.216145	33.750204	phai
33.947574	34.528073	ban
34.737052	35.387211	len
35.526531	36.141859	len
36.281179	37.012608	len
37.128707	37.906576	A
38.011066	38.556735	ban
38.777324	39.485533	B
39.624853	40.170522	len
40.402721	41.076100	A
41.157370	42.190658	sil
